,date,province,confirmed,deceased
1497,2020-04-17,Busan,130,3
1498,2020-04-17,Daegu,6827,159
1499,2020-04-17,Incheon,89,0
1500,2020-04-17,Gwangju,30,0
1501,2020-04-17,Daejeon,40,0
1502,2020-04-17,Ulsan,42,1
1503,2020-04-17,Sejong,46,0
1504,2020-04-17,Gyeonggi-do,650,14
1505,2020-04-17,Gangwon-do,52,1
1506,2020-04-17,Chungcheongbuk-do,45,0
1507,2020-04-17,Chungcheongnam-do,139,0
1508,2020-04-17,Jeollabuk-do,17,0
1509,2020-04-17,Jeollanam-do,15,0
1510,2020-04-17,Gyeongsangbuk-do,1356,50
1511,2020-04-17,Gyeongsangnam-do,115,0
1512,2020-04-17,Jeju-do,13,0
1513,2020-04-18,Seoul,622,2
1514,2020-04-18,Busan,130,3
1515,2020-04-18,Daegu,6830,160
1516,2020-04-18,Incheon,90,0
1517,2020-04-18,Gwangju,30,0
1518,2020-04-18,Daejeon,39,0
1519,2020-04-18,Ulsan,42,1
1520,2020-04-18,Sejong,46,0
1521,2020-04-18,Gyeonggi-do,654,14
1522,2020-04-18,Gangwon-do,53,1
1523,2020-04-18,Chungcheongbuk-do,45,0
1524,2020-04-18,Chungcheongnam-do,141,0
1525,2020-04-18,Jeollabuk-do,17,0
1526,2020-04-18,Jeollanam-do,15,0
1527,2020-04-18,Gyeongsangbuk-do,1358,51
1528,2020-04-18,Gyeongsangnam-do,116,0
1529,2020-04-18,Jeju-do,13,0
1530,2020-04-19,Seoul,624,2
1531,2020-04-19,Busan,130,3
1532,2020-04-19,Daegu,6832,161
1533,2020-04-19,Incheon,91,0
1534,2020-04-19,Gwangju,30,0
1535,2020-04-19,Daejeon,39,0
1536,2020-04-19,Ulsan,42,1
1537,2020-04-19,Sejong,46,0
1538,2020-04-19,Gyeonggi-do,654,14
1539,2020-04-19,Gangwon-do,53,2
1540,2020-04-19,Chungcheongbuk-do,45,0
1541,2020-04-19,Chungcheongnam-do,141,0
1542,2020-04-19,Jeollabuk-do,17,0
1543,2020-04-19,Jeollanam-do,15,0
1544,2020-04-19,Gyeongsangbuk-do,1359,51
1545,2020-04-19,Gyeongsangnam-do,116,0
1546,2020-04-19,Jeju-do,13,0
1547,2020-04-20,Seoul,624,2
1548,2020-04-20,Busan,132,3
1549,2020-04-20,Daegu,6833,163
1550,2020-04-20,Incheon,92,0
1551,2020-04-20,Gwangju,30,0
1552,2020-04-20,Daejeon,39,0
1553,2020-04-20,Ulsan,43,1
1554,2020-04-20,Sejong,46,0
1555,2020-04-20,Gyeonggi-do,656,14
1556,2020-04-20,Gangwon-do,53,2
1557,2020-04-20,Chungcheongbuk-do,45,0
1558,2020-04-20,Chungcheongnam-do,141,0
1559,2020-04-20,Jeollabuk-do,17,0
1560,2020-04-20,Jeollanam-do,15,0
1561,2020-04-20,Gyeongsangbuk-do,1361,51
1562,2020-04-20,Gyeongsangnam-do,116,0
1563,2020-04-20,Jeju-do,13,0
1564,2020-04-21,Seoul,626,2
1565,2020-04-21,Busan,132,3
1566,2020-04-21,Daegu,6835,164
1567,2020-04-21,Incheon,92,0
1568,2020-04-21,Gwangju,30,0
1569,2020-04-21,Daejeon,39,0
1570,2020-04-21,Ulsan,43,1
1571,2020-04-21,Sejong,46,0
1572,2020-04-21,Gyeonggi-do,658,14
1573,2020-04-21,Gangwon-do,53,2
1574,2020-04-21,Chungcheongbuk-do,45,0
1575,2020-04-21,Chungcheongnam-do,141,0
1576,2020-04-21,Jeollabuk-do,17,0
1577,2020-04-21,Jeollanam-do,15,0
1578,2020-04-21,Gyeongsangbuk-do,1361,51
1579,2020-04-21,Gyeongsangnam-do,116,0
1580,2020-04-21,Jeju-do,13,0
1581,2020-04-22,Seoul,628,2
1582,2020-04-22,Busan,134,3
1583,2020-04-22,Daegu,6836,165
1584,2020-04-22,Incheon,92,0
1585,2020-04-22,Gwangju,30,0
1586,2020-04-22,Daejeon,40,0
1587,2020-04-22,Ulsan,43,1
1588,2020-04-22,Sejong,46,0
1589,2020-04-22,Gyeonggi-do,658,14
1590,2020-04-22,Gangwon-do,53,2
1591,2020-04-22,Chungcheongbuk-do,45,0
1592,2020-04-22,Chungcheongnam-do,141,0
1593,2020-04-22,Jeollabuk-do,17,0
1594,2020-04-22,Jeollanam-do,15,0
1595,2020-04-22,Gyeongsangbuk-do,1363,51
1596,2020-04-22,Gyeongsangnam-do,117,0
1597,2020-04-22,Jeju-do,13,0
1598,2020-04-23,Seoul,628,2
1599,2020-04-23,Busan,135,3
1600,2020-04-23,Daegu,6840,166
1601,2020-04-23,Incheon,92,0
1602,2020-04-23,Gwangju,30,0
1603,2020-04-23,Daejeon,40,0
1604,2020-04-23,Ulsan,43,1
1605,2020-04-23,Sejong,46,0
1606,2020-04-23,Gyeonggi-do,659,14
1607,2020-04-23,Gangwon-do,53,2
1608,2020-04-23,Chungcheongbuk-do,45,0
1609,2020-04-23,Chungcheongnam-do,141,0
1610,2020-04-23,Jeollabuk-do,17,0
1611,2020-04-23,Jeollanam-do,15,0
1612,2020-04-23,Gyeongsangbuk-do,1363,52
1613,2020-04-23,Gyeongsangnam-do,117,0
1614,2020-04-23,Jeju-do,13,0
1615,2020-04-24,Seoul,628,2
1616,2020-04-24,Busan,136,3
1617,2020-04-24,Daegu,6842,166
1618,2020-04-24,Incheon,92,0
1619,2020-04-24,Gwangju,30,0
1620,2020-04-24,Daejeon,40,0
1621,2020-04-24,Ulsan,43,1
1622,2020-04-24,Sejong,46,0
1623,2020-04-24,Gyeonggi-do,660,14
1624,2020-04-24,Gangwon-do,53,2
1625,2020-04-24,Chungcheongbuk-do,45,0
1626,2020-04-24,Chungcheongnam-do,141,0
1627,2020-04-24,Jeollabuk-do,17,0
1628,2020-04-24,Jeollanam-do,15,0
1629,2020-04-24,Gyeongsangbuk-do,1364,52
1630,2020-04-24,Gyeongsangnam-do,117,0
1631,2020-04-24,Jeju-do,13,0
1632,2020-04-25,Seoul,629,2
1633,2020-04-25,Busan,136,3
1634,2020-04-25,Daegu,6845,166
1635,2020-04-25,Incheon,92,0
1636,2020-04-25,Gwangju,30,0
1637,2020-04-25,Daejeon,40,0
1638,2020-04-25,Ulsan,43,1
1639,2020-04-25,Sejong,46,0
1640,2020-04-25,Gyeonggi-do,662,14
1641,2020-04-25,Gangwon-do,53,2
1642,2020-04-25,Chungcheongbuk-do,45,0
1643,2020-04-25,Chungcheongnam-do,141,0
1644,2020-04-25,Jeollabuk-do,17,0
1645,2020-04-25,Jeollanam-do,15,0
1646,2020-04-25,Gyeongsangbuk-do,1364,52
1647,2020-04-25,Gyeongsangnam-do,117,0
1648,2020-04-25,Jeju-do,13,0
1649,2020-04-26,Seoul,629,2
1650,2020-04-26,Busan,137,3
1651,2020-04-26,Daegu,6846,168
1652,2020-04-26,Incheon,92,0
1653,2020-04-26,Gwangju,30,0
1654,2020-04-26,Daejeon,40,0
1655,2020-04-26,Ulsan,43,1
1656,2020-04-26,Sejong,46,0
1657,2020-04-26,Gyeonggi-do,668,14
1658,2020-04-26,Gangwon-do,53,2
1659,2020-04-26,Chungcheongbuk-do,45,0
1660,2020-04-26,Chungcheongnam-do,141,0
1661,2020-04-26,Jeollabuk-do,18,0
1662,2020-04-26,Jeollanam-do,15,0
1663,2020-04-26,Gyeongsangbuk-do,1364,52
1664,2020-04-26,Gyeongsangnam-do,117,0
1665,2020-04-26,Jeju-do,13,0
1666,2020-04-27,Seoul,629,2
1667,2020-04-27,Busan,137,3
1668,2020-04-27,Daegu,6847,169
1669,2020-04-27,Incheon,92,0
1670,2020-04-27,Gwangju,30,0
1671,2020-04-27,Daejeon,40,0
1672,2020-04-27,Ulsan,43,1
1673,2020-04-27,Sejong,46,0
1674,2020-04-27,Gyeonggi-do,671,14
1675,2020-04-27,Gangwon-do,53,2
1676,2020-04-27,Chungcheongbuk-do,45,0
1677,2020-04-27,Chungcheongnam-do,142,0
1678,2020-04-27,Jeollabuk-do,18,0
1679,2020-04-27,Jeollanam-do,15,0
1680,2020-04-27,Gyeongsangbuk-do,1364,52
1681,2020-04-27,Gyeongsangnam-do,117,0
1682,2020-04-27,Jeju-do,13,0
1683,2020-04-28,Seoul,633,2
1684,2020-04-28,Busan,137,3
1685,2020-04-28,Daegu,6849,170
1686,2020-04-28,Incheon,93,0
1687,2020-04-28,Gwangju,30,0
1688,2020-04-28,Daejeon,40,0
1689,2020-04-28,Ulsan,43,1
1690,2020-04-28,Sejong,46,0
1691,2020-04-28,Gyeonggi-do,674,14
1692,2020-04-28,Gangwon-do,53,2
1693,2020-04-28,Chungcheongbuk-do,45,0
1694,2020-04-28,Chungcheongnam-do,142,0
1695,2020-04-28,Jeollabuk-do,18,0
1696,2020-04-28,Jeollanam-do,15,0
1697,2020-04-28,Gyeongsangbuk-do,1365,52
1698,2020-04-28,Gyeongsangnam-do,117,0
1699,2020-04-28,Jeju-do,13,0
1700,2020-04-29,Seoul,633,2
1701,2020-04-29,Busan,137,3
1702,2020-04-29,Daegu,6852,171
1703,2020-04-29,Incheon,93,0
1704,2020-04-29,Gwangju,30,0
1705,2020-04-29,Daejeon,40,0
1706,2020-04-29,Ulsan,43,1
1707,2020-04-29,Sejong,46,0
1708,2020-04-29,Gyeonggi-do,676,15
1709,2020-04-29,Gangwon-do,53,2
1710,2020-04-29,Chungcheongbuk-do,45,0
1711,2020-04-29,Chungcheongnam-do,143,0
1712,2020-04-29,Jeollabuk-do,18,0
1713,2020-04-29,Jeollanam-do,15,0
1714,2020-04-29,Gyeongsangbuk-do,1365,52
1715,2020-04-29,Gyeongsangnam-do,117,0
1716,2020-04-29,Jeju-do,13,0
1717,2020-04-30,Seoul,633,2
1718,2020-04-30,Busan,137,3
1719,2020-04-30,Daegu,6852,172
1720,2020-04-30,Incheon,93,0
1721,2020-04-30,Gwangju,30,0
1722,2020-04-30,Daejeon,40,0
1723,2020-04-30,Ulsan,43,1
1724,2020-04-30,Sejong,46,0
1725,2020-04-30,Gyeonggi-do,676,15
1726,2020-04-30,Gangwon-do,53,2
1727,2020-04-30,Chungcheongbuk-do,45,0
1728,2020-04-30,Chungcheongnam-do,143,0
1729,2020-04-30,Jeollabuk-do,18,0
1730,2020-04-30,Jeollanam-do,15,0
1731,2020-04-30,Gyeongsangbuk-do,1365,52
1732,2020-04-30,Gyeongsangnam-do,117,0
1733,2020-04-30,Jeju-do,13,0
1734,2020-05-01,Seoul,634,2
1735,2020-05-01,Busan,137,3
1736,2020-05-01,Daegu,6852,172
1737,2020-05-01,Incheon,94,0
1738,2020-05-01,Gwangju,30,0
1739,2020-05-01,Daejeon,40,0
1740,2020-05-01,Ulsan,43,1
1741,2020-05-01,Sejong,46,0
1742,2020-05-01,Gyeonggi-do,678,16
1743,2020-05-01,Gangwon-do,53,2
1744,2020-05-01,Chungcheongbuk-do,45,0
1745,2020-05-01,Chungcheongnam-do,143,0
1746,2020-05-01,Jeollabuk-do,18,0
1747,2020-05-01,Jeollanam-do,15,0
1748,2020-05-01,Gyeongsangbuk-do,1366,52
1749,2020-05-01,Gyeongsangnam-do,117,0
1750,2020-05-01,Jeju-do,13,0
1751,2020-05-02,Seoul,635,2
1752,2020-05-02,Busan,138,3
1753,2020-05-02,Daegu,6852,174
1754,2020-05-02,Incheon,95,0
1755,2020-05-02,Gwangju,30,0
1756,2020-05-02,Daejeon,40,0
1757,2020-05-02,Ulsan,43,1
1758,2020-05-02,Sejong,46,0
1759,2020-05-02,Gyeonggi-do,678,16
1760,2020-05-02,Gangwon-do,53,2
1761,2020-05-02,Chungcheongbuk-do,45,0
1762,2020-05-02,Chungcheongnam-do,143,0
1763,2020-05-02,Jeollabuk-do,18,0
1764,2020-05-02,Jeollanam-do,15,0
1765,2020-05-02,Gyeongsangbuk-do,1366,52
1766,2020-05-02,Gyeongsangnam-do,117,0
1767,2020-05-02,Jeju-do,13,0
1768,2020-05-03,Seoul,637,2
1769,2020-05-03,Busan,138,3
1770,2020-05-03,Daegu,6856,174
1771,2020-05-03,Incheon,95,0
1772,2020-05-03,Gwangju,30,0
1773,2020-05-03,Daejeon,40,0
1774,2020-05-03,Ulsan,43,1
1775,2020-05-03,Sejong,46,0
1776,2020-05-03,Gyeonggi-do,680,16
1777,2020-05-03,Gangwon-do,53,2
1778,2020-05-03,Chungcheongbuk-do,45,0
1779,2020-05-03,Chungcheongnam-do,143,0
1780,2020-05-03,Jeollabuk-do,18,0
1781,2020-05-03,Jeollanam-do,15,0
1782,2020-05-03,Gyeongsangbuk-do,1366,52
1783,2020-05-03,Gyeongsangnam-do,117,0
1784,2020-05-03,Jeju-do,13,0
1785,2020-05-04,Seoul,637,2
1786,2020-05-04,Busan,138,3
1787,2020-05-04,Daegu,6856,174
1788,2020-05-04,Incheon,96,0
1789,2020-05-04,Gwangju,30,0
1790,2020-05-04,Daejeon,40,1
1791,2020-05-04,Ulsan,44,1
1792,2020-05-04,Sejong,46,0
1793,2020-05-04,Gyeonggi-do,681,16
1794,2020-05-04,Gangwon-do,53,2
1795,2020-05-04,Chungcheongbuk-do,45,0
1796,2020-05-04,Chungcheongnam-do,143,0
1797,2020-05-04,Jeollabuk-do,18,0
1798,2020-05-04,Jeollanam-do,16,0
1799,2020-05-04,Gyeongsangbuk-do,1366,53
1800,2020-05-04,Gyeongsangnam-do,117,0
1801,2020-05-04,Jeju-do,13,0
1802,2020-05-05,Seoul,637,2
1803,2020-05-05,Busan,138,3
1804,2020-05-05,Daegu,6856,176
1805,2020-05-05,Incheon,97,0
1806,2020-05-05,Gwangju,30,0
1807,2020-05-05,Daejeon,40,1
1808,2020-05-05,Ulsan,44,1
1809,2020-05-05,Sejong,46,0
1810,2020-05-05,Gyeonggi-do,681,16
1811,2020-05-05,Gangwon-do,53,2
1812,2020-05-05,Chungcheongbuk-do,45,0
1813,2020-05-05,Chungcheongnam-do,143,0
1814,2020-05-05,Jeollabuk-do,18,0
1815,2020-05-05,Jeollanam-do,16,0
1816,2020-05-05,Gyeongsangbuk-do,1366,53
1817,2020-05-05,Gyeongsangnam-do,117,0
1818,2020-05-05,Jeju-do,13,0
1819,2020-05-06,Seoul,637,2
1820,2020-05-06,Busan,138,3
1821,2020-05-06,Daegu,6856,177
1822,2020-05-06,Incheon,97,0
1823,2020-05-06,Gwangju,30,0
1824,2020-05-06,Daejeon,40,1
1825,2020-05-06,Ulsan,44,1
1826,2020-05-06,Sejong,46,0
1827,2020-05-06,Gyeonggi-do,681,16
1828,2020-05-06,Gangwon-do,53,2
1829,2020-05-06,Chungcheongbuk-do,45,0
1830,2020-05-06,Chungcheongnam-do,143,0
1831,2020-05-06,Jeollabuk-do,18,0
1832,2020-05-06,Jeollanam-do,16,0
1833,2020-05-06,Gyeongsangbuk-do,1366,53
1834,2020-05-06,Gyeongsangnam-do,117,0
1835,2020-05-06,Jeju-do,13,0
1836,2020-05-07,Seoul,637,2
1837,2020-05-07,Busan,138,3
1838,2020-05-07,Daegu,6856,178
1839,2020-05-07,Incheon,97,0
1840,2020-05-07,Gwangju,30,0
1841,2020-05-07,Daejeon,41,1
1842,2020-05-07,Ulsan,44,1
1843,2020-05-07,Sejong,46,0
1844,2020-05-07,Gyeonggi-do,682,16
1845,2020-05-07,Gangwon-do,53,2
1846,2020-05-07,Chungcheongbuk-do,46,0
1847,2020-05-07,Chungcheongnam-do,143,0
1848,2020-05-07,Jeollabuk-do,18,0
1849,2020-05-07,Jeollanam-do,16,0
1850,2020-05-07,Gyeongsangbuk-do,1366,53
1851,2020-05-07,Gyeongsangnam-do,117,0
1852,2020-05-07,Jeju-do,13,0
1853,2020-05-08,Seoul,637,2
1854,2020-05-08,Busan,140,3
1855,2020-05-08,Daegu,6859,178
1856,2020-05-08,Incheon,97,0
1857,2020-05-08,Gwangju,30,0
1858,2020-05-08,Daejeon,41,1
1859,2020-05-08,Ulsan,44,1
1860,2020-05-08,Sejong,46,0
1861,2020-05-08,Gyeonggi-do,684,16
1862,2020-05-08,Gangwon-do,53,2
1863,2020-05-08,Chungcheongbuk-do,47,0
1864,2020-05-08,Chungcheongnam-do,143,0
1865,2020-05-08,Jeollabuk-do,19,0
1866,2020-05-08,Jeollanam-do,16,0
1867,2020-05-08,Gyeongsangbuk-do,1366,53
1868,2020-05-08,Gyeongsangnam-do,117,0
1869,2020-05-08,Jeju-do,13,0
1870,2020-05-09,Seoul,649,2
1871,2020-05-09,Busan,141,3
1872,2020-05-09,Daegu,6859,178
1873,2020-05-09,Incheon,98,0
1874,2020-05-09,Gwangju,30,0
1875,2020-05-09,Daejeon,41,1
1876,2020-05-09,Ulsan,44,1
1877,2020-05-09,Sejong,46,0
1878,2020-05-09,Gyeonggi-do,688,16
1879,2020-05-09,Gangwon-do,53,2
1880,2020-05-09,Chungcheongbuk-do,47,0
1881,2020-05-09,Chungcheongnam-do,143,0
1882,2020-05-09,Jeollabuk-do,19,0
1883,2020-05-09,Jeollanam-do,16,0
1884,2020-05-09,Gyeongsangbuk-do,1366,53
1885,2020-05-09,Gyeongsangnam-do,117,0
1886,2020-05-09,Jeju-do,13,0
1887,2020-05-10,Seoul,663,2
1888,2020-05-10,Busan,141,3
1889,2020-05-10,Daegu,6861,178
1890,2020-05-10,Incheon,101,0
1891,2020-05-10,Gwangju,30,0
1892,2020-05-10,Daejeon,41,1
1893,2020-05-10,Ulsan,44,1
1894,2020-05-10,Sejong,46,0
1895,2020-05-10,Gyeonggi-do,694,16
1896,2020-05-10,Gangwon-do,53,2
1897,2020-05-10,Chungcheongbuk-do,49,0
1898,2020-05-10,Chungcheongnam-do,143,0
1899,2020-05-10,Jeollabuk-do,19,0
1900,2020-05-10,Jeollanam-do,16,0
1901,2020-05-10,Gyeongsangbuk-do,1366,53
1902,2020-05-10,Gyeongsangnam-do,117,0
1903,2020-05-10,Jeju-do,14,0
1904,2020-05-11,Seoul,683,2
1905,2020-05-11,Busan,141,3
1906,2020-05-11,Daegu,6861,178
1907,2020-05-11,Incheon,104,0
1908,2020-05-11,Gwangju,30,0
1909,2020-05-11,Daejeon,41,1
1910,2020-05-11,Ulsan,44,1
1911,2020-05-11,Sejong,47,0
1912,2020-05-11,Gyeonggi-do,698,16
1913,2020-05-11,Gangwon-do,54,2
1914,2020-05-11,Chungcheongbuk-do,52,0
1915,2020-05-11,Chungcheongnam-do,143,0
1916,2020-05-11,Jeollabuk-do,19,0
1917,2020-05-11,Jeollanam-do,16,0
1918,2020-05-11,Gyeongsangbuk-do,1366,53
1919,2020-05-11,Gyeongsangnam-do,117,0
1920,2020-05-11,Jeju-do,14,0
1921,2020-05-12,Seoul,695,2
1922,2020-05-12,Busan,141,3
1923,2020-05-12,Daegu,6862,179
1924,2020-05-12,Incheon,105,0
1925,2020-05-12,Gwangju,30,0
1926,2020-05-12,Daejeon,43,1
1927,2020-05-12,Ulsan,44,1
1928,2020-05-12,Sejong,47,0
1929,2020-05-12,Gyeonggi-do,706,16
1930,2020-05-12,Gangwon-do,54,2
1931,2020-05-12,Chungcheongbuk-do,52,0
1932,2020-05-12,Chungcheongnam-do,143,0
1933,2020-05-12,Jeollabuk-do,19,0
1934,2020-05-12,Jeollanam-do,16,0
1935,2020-05-12,Gyeongsangbuk-do,1367,54
1936,2020-05-12,Gyeongsangnam-do,118,0
1937,2020-05-12,Jeju-do,14,0
1938,2020-05-13,Seoul,707,3
1939,2020-05-13,Busan,144,3
1940,2020-05-13,Daegu,6865,179
1941,2020-05-13,Incheon,107,0
1942,2020-05-13,Gwangju,30,0
1943,2020-05-13,Daejeon,43,1
1944,2020-05-13,Ulsan,45,1
1945,2020-05-13,Sejong,47,0
1946,2020-05-13,Gyeonggi-do,708,16
1947,2020-05-13,Gangwon-do,54,2
1948,2020-05-13,Chungcheongbuk-do,52,0
1949,2020-05-13,Chungcheongnam-do,143,0
1950,2020-05-13,Jeollabuk-do,20,0
1951,2020-05-13,Jeollanam-do,16,0
1952,2020-05-13,Gyeongsangbuk-do,1367,54
1953,2020-05-13,Gyeongsangnam-do,119,0
1954,2020-05-13,Jeju-do,14,0
1955,2020-05-14,Seoul,711,4
1956,2020-05-14,Busan,144,3
1957,2020-05-14,Daegu,6865,179
1958,2020-05-14,Incheon,119,0
1959,2020-05-14,Gwangju,30,0
1960,2020-05-14,Daejeon,43,1
1961,2020-05-14,Ulsan,45,1
1962,2020-05-14,Sejong,47,0
1963,2020-05-14,Gyeonggi-do,714,16
1964,2020-05-14,Gangwon-do,55,2
1965,2020-05-14,Chungcheongbuk-do,55,0
1966,2020-05-14,Chungcheongnam-do,144,0
1967,2020-05-14,Jeollabuk-do,20,0
1968,2020-05-14,Jeollanam-do,17,0
1969,2020-05-14,Gyeongsangbuk-do,1368,54
1970,2020-05-14,Gyeongsangnam-do,119,0
1971,2020-05-14,Jeju-do,14,0
